topBid,topAsk,sequence,time,side,size,price
6265.7,6265.71,7259103953,10/31/2018 04:16:37,sell,0.03003886,6265.71000000
6265.7,6265.71,7259103956,10/31/2018 04:16:37,sell,0.04502108,6265.71000000
6265.7,6265.71,7259104888,10/31/2018 04:16:44,buy,0.19376452,6265.70000000
6265.7,6265.71,7259105050,10/31/2018 04:16:44,sell,0.01838898,6265.71000000
6265.7,6265.71,7259106400,10/31/2018 04:16:51,buy,0.00231000,6265.70000000
6265.7,6265.71,7259106913,10/31/2018 04:16:53,sell,0.18324764,6265.71000000
6265.7,6265.71,7259107556,10/31/2018 04:16:55,sell,0.01198659,6265.71000000
6265.7,6265.71,7259107680,10/31/2018 04:16:56,buy,0.17032877,6265.70000000
6265.7,6265.71,7259107682,10/31/2018 04:16:56,buy,0.00159599,6265.70000000
6265.7,6265.71,7259107684,10/31/2018 04:16:56,buy,0.00798068,6265.70000000
6265.7,6265.71,7259107686,10/31/2018 04:16:56,buy,0.47453102,6265.70000000
6265.7,6265.71,7259107765,10/31/2018 04:16:57,sell,0.00157524,6265.71000000
6265.7,6265.71,7259107884,10/31/2018 04:16:58,sell,0.00212640,6265.71000000
6265.7,6265.71,7259108127,10/31/2018 04:17:07,sell,0.01604087,6265.71000000
6265.7,6265.71,7259108420,10/31/2018 04:17:11,sell,0.02704083,6265.71000000
6265.7,6265.71,7259108470,10/31/2018 04:17:11,buy,0.00231000,6265.70000000
6265.7,6265.71,7259109099,10/31/2018 04:17:13,sell,0.00317768,6265.71000000
6265.7,6265.71,7259110323,10/31/2018 04:17:18,sell,0.00905346,6265.71000000
6265.7,6265.71,7259110982,10/31/2018 04:17:21,sell,0.16393896,6265.71000000
6265.7,6265.71,7259111465,10/31/2018 04:17:25,buy,0.16380480,6265.70000000
6265.7,6265.71,7259111712,10/31/2018 04:17:31,buy,0.00231000,6265.70000000
6265.7,6265.71,7259113555,10/31/2018 04:17:41,sell,0.00391136,6265.71000000
6265.7,6265.71,7259114559,10/31/2018 04:17:45,sell,0.00825944,6265.71000000
6265.7,6265.71,7259115718,10/31/2018 04:17:50,sell,0.00825944,6265.71000000
6265.7,6265.71,7259115803,10/31/2018 04:17:51,buy,0.00231000,6265.70000000
6265.7,6265.71,7259115916,10/31/2018 04:17:52,sell,0.00246306,6265.71000000
6265.7,6265.71,7259116110,10/31/2018 04:17:54,sell,0.00182784,6265.71000000
6265.7,6265.71,7259116490,10/31/2018 04:18:00,buy,0.00820000,6265.70000000
6265.7,6265.71,7259116560,10/31/2018 04:18:03,sell,0.01679837,6265.71000000
6265.7,6265.71,7259116575,10/31/2018 04:18:05,sell,0.18620340,6265.71000000
6265.7,6265.71,7259116740,10/31/2018 04:18:07,sell,0.00762422,6265.71000000
6265.7,6265.71,7259116940,10/31/2018 04:18:08,buy,0.58422879,6265.70000000
6265.7,6265.71,7259116942,10/31/2018 04:18:08,buy,0.00100000,6265.70000000
6265.7,6265.71,7259116944,10/31/2018 04:18:08,buy,0.00480000,6265.60000000
6265.7,6265.71,7259116946,10/31/2018 04:18:08,buy,0.00480000,6265.60000000
6265.7,6265.71,7259116948,10/31/2018 04:18:08,buy,0.00100000,6265.04000000
6264.59,6265.71,7259116950,10/31/2018 04:18:08,buy,0.03297233,6264.59000000
6264.59,6265.71,7259116952,10/31/2018 04:18:08,buy,0.33360544,6264.59000000
6264.59,6265.71,7259117233,10/31/2018 04:18:11,buy,0.00200000,6265.70000000
6265.7,6265.71,7259117235,10/31/2018 04:18:11,buy,0.00031000,6265.70000000
6265.7,6265.71,7259117467,10/31/2018 04:18:17,sell,0.00143083,6265.71000000
6265.7,6265.71,7259117742,10/31/2018 04:18:22,sell,0.00603617,6265.71000000
6265.7,6265.71,7259117822,10/31/2018 04:18:28,sell,0.01711383,6265.71000000
6265.7,6265.71,7259117824,10/31/2018 04:18:28,sell,0.00044839,6265.71000000
6265.7,6265.71,7259117894,10/31/2018 04:18:31,buy,0.00310908,6265.70000000
6265.7,6265.71,7259117911,10/31/2018 04:18:32,sell,0.00371386,6265.71000000
6265.7,6265.71,7259117971,10/31/2018 04:18:37,sell,0.03970120,6265.71000000
6265.7,6265.71,7259117982,10/31/2018 04:18:37,sell,0.00492454,6265.71000000
6265.7,6265.71,7259118009,10/31/2018 04:18:41,sell,0.46121201,6265.71000000
6265.7,6265.71,7259118011,10/31/2018 04:18:41,sell,0.00151339,6265.71000000
6265.7,6265.71,7259118013,10/31/2018 04:18:41,sell,0.31964078,6265.71000000
6265.7,6265.71,7259118135,10/31/2018 04:18:45,sell,0.50125465,6265.71000000
6265.7,6265.71,7259118174,10/31/2018 04:18:46,sell,0.77510457,6265.71000000
6265.7,6265.71,7259118176,10/31/2018 04:18:46,sell,0.02315000,6265.71000000
6265.7,6265.71,7259118178,10/31/2018 04:18:46,sell,0.06375144,6265.96000000
6265.7,6265.71,7259118180,10/31/2018 04:18:46,sell,0.00100000,6266.12000000
6265.7,6265.71,7259118182,10/31/2018 04:18:46,sell,0.00100000,6266.15000000
6265.7,6265.71,7259118184,10/31/2018 04:18:46,sell,1.00000000,6266.50000000
6265.7,6266.53,7259118186,10/31/2018 04:18:46,sell,0.00100000,6266.53000000
6265.7,6266.87,7259118188,10/31/2018 04:18:46,sell,0.00150000,6266.87000000
6265.7,6266.87,7259118190,10/31/2018 04:18:46,sell,0.13349399,6267.01000000
6265.7,6267.01,7259118235,10/31/2018 04:18:46,buy,0.10000000,6267.00000000
6267,6267.01,7259118766,10/31/2018 04:18:48,sell,0.05574049,6266.71000000
6266.13,6266.71,7259120083,10/31/2018 04:18:55,sell,0.00730614,6266.01000000
6266,6266.01,7259120240,10/31/2018 04:19:00,sell,0.03175893,6266.01000000
6266,6266.01,7259120288,10/31/2018 04:19:02,sell,0.01064083,6266.01000000
6266,6266.01,7259120497,10/31/2018 04:19:10,sell,0.00341573,6266.01000000
6266,6266.01,7259120534,10/31/2018 04:19:11,buy,0.00231000,6266.00000000
6266,6266.01,7259120645,10/31/2018 04:19:18,sell,0.03128414,6266.01000000
6266,6266.01,7259120715,10/31/2018 04:19:21,sell,0.07823303,6266.01000000
6266,6266.01,7259120730,10/31/2018 04:19:22,buy,0.01143156,6266.00000000
6266,6266.01,7259120743,10/31/2018 04:19:23,sell,0.01111739,6266.01000000
6266,6266.01,7259120780,10/31/2018 04:19:25,sell,0.00762385,6266.01000000
6266,6266.01,7259120909,10/31/2018 04:19:31,buy,0.00231000,6266.00000000
6266,6266.01,7259120942,10/31/2018 04:19:34,sell,0.06169113,6266.01000000
6266,6266.01,7259121257,10/31/2018 04:19:43,sell,0.00373332,6266.01000000
6266,6266.01,7259121266,10/31/2018 04:19:43,sell,0.01591138,6266.01000000
6266,6266.01,7259121284,10/31/2018 04:19:45,sell,0.11452772,6266.01000000
6266,6266.01,7259121316,10/31/2018 04:19:46,sell,0.01143499,6266.01000000
6266,6266.01,7259121337,10/31/2018 04:19:47,sell,0.00119215,6266.01000000
6266,6266.01,7259121369,10/31/2018 04:19:49,sell,0.04581141,6266.01000000
6266,6266.01,7259121396,10/31/2018 04:19:51,sell,0.02541809,6266.01000000
6266,6266.01,7259121402,10/31/2018 04:19:51,buy,0.00231000,6266.00000000
6266,6266.01,7259121513,10/31/2018 04:19:56,sell,0.00483880,6266.01000000
6266,6266.01,7259121821,10/31/2018 04:20:09,sell,0.00246294,6266.01000000
6266,6266.01,7259121826,10/31/2018 04:20:09,sell,0.03176262,6266.01000000
6266,6266.01,7259121932,10/31/2018 04:20:11,buy,0.00231000,6266.00000000
6266,6266.01,7259121972,10/31/2018 04:20:12,sell,0.06493377,6266.01000000
6266,6266.01,7259122008,10/31/2018 04:20:13,buy,0.02004918,6266.00000000
6266,6266.01,7259122045,10/31/2018 04:20:13,sell,0.50000000,6266.01000000
6266,6266.01,7259122198,10/31/2018 04:20:15,buy,0.43740000,6266.00000000
6266,6266.01,7259122373,10/31/2018 04:20:20,sell,0.56996671,6266.01000000
6266,6266.01,7259122375,10/31/2018 04:20:20,sell,0.02315000,6266.01000000
6266,6266.01,7259122377,10/31/2018 04:20:20,sell,0.40688329,6266.01000000
6266,6266.01,7259122536,10/31/2018 04:20:22,buy,0.02453859,6266.00000000
6266,6266.01,7259123029,10/31/2018 04:20:40,sell,0.02290491,6266.01000000
6266,6266.01,7259123144,10/31/2018 04:20:42,sell,0.00793986,6265.72000000
6265.71,6265.72,7259123352,10/31/2018 04:20:44,sell,0.11620779,6265.72000000
6265.71,6265.72,7259123517,10/31/2018 04:20:47,sell,0.00293934,6265.72000000
6265.71,6265.72,7259123576,10/31/2018 04:20:51,buy,0.00100000,6265.71000000
6265.71,6265.72,7259123578,10/31/2018 04:20:51,buy,0.00131000,6265.71000000
6265.71,6265.72,7259123622,10/31/2018 04:20:53,sell,0.00143076,6265.72000000
6265.71,6265.72,7259123639,10/31/2018 04:20:53,sell,0.32067825,6265.72000000
6265.71,6265.72,7259123743,10/31/2018 04:20:58,sell,0.07823303,6265.72000000
6265.71,6265.72,7259124528,10/31/2018 04:21:03,sell,1.00000000,6265.28000000
6265.27,6265.28,7259124966,10/31/2018 04:21:05,sell,0.05631378,6265.28000000
6265.27,6265.28,7259124968,10/31/2018 04:21:05,sell,0.10015952,6265.28000000
6265.27,6265.28,7259126582,10/31/2018 04:21:11,buy,0.00100000,6265.27000000
6265.27,6265.28,7259126584,10/31/2018 04:21:11,buy,0.00100000,6265.27000000
6265.27,6265.28,7259128074,10/31/2018 04:21:21,sell,0.02290758,6265.28000000
6265.27,6265.28,7259128433,10/31/2018 04:21:22,sell,0.01481817,6265.28000000
6265.27,6265.28,7259129743,10/31/2018 04:21:32,buy,0.00231000,6265.27000000
6265.27,6265.28,7259129875,10/31/2018 04:21:35,sell,0.02163511,6265.28000000
6265.27,6265.28,7259129901,10/31/2018 04:21:36,sell,0.00524251,6265.28000000
6265.27,6265.28,7259131530,10/31/2018 04:21:45,buy,0.01500000,6265.27000000
6264.88,6265.28,7259131532,10/31/2018 04:21:45,buy,0.00100000,6264.88000000
6264.88,6265.28,7259131534,10/31/2018 04:21:45,buy,0.00052084,6264.82000000
6264.82,6265.28,7259132348,10/31/2018 04:21:50,sell,0.00762474,6265.28000000
6265.27,6265.28,7259132488,10/31/2018 04:21:51,buy,0.00231000,6265.27000000
6265.27,6265.28,7259132632,10/31/2018 04:21:55,sell,0.00202905,6265.28000000
6265.27,6265.28,7259132634,10/31/2018 04:21:55,sell,0.01477048,6265.28000000
6265.27,6265.28,7259132719,10/31/2018 04:21:58,sell,0.00444843,6265.28000000
6265.27,6265.28,7259132746,10/31/2018 04:21:59,sell,0.00155004,6265.28000000
6265.27,6265.28,7259133091,10/31/2018 04:22:12,sell,0.05843817,6265.28000000
6265.27,6265.28,7259133166,10/31/2018 04:22:15,sell,0.15913238,6265.28000000
6265.27,6265.28,7259133244,10/31/2018 04:22:18,sell,0.00143093,6265.28000000
6265.27,6265.28,7259133417,10/31/2018 04:22:23,buy,0.02105569,6265.27000000
6265.27,6265.28,7259133462,10/31/2018 04:22:25,sell,0.00755486,6265.28000000
6265.27,6265.28,7259133475,10/31/2018 04:22:25,sell,0.00341613,6265.28000000
6265.27,6265.28,7259133584,10/31/2018 04:22:30,sell,0.00293968,6265.28000000
6265.27,6265.28,7259133593,10/31/2018 04:22:31,buy,0.00231000,6265.27000000
6265.27,6265.28,7259133625,10/31/2018 04:22:36,buy,0.02117440,6265.27000000
6265.27,6265.28,7259133676,10/31/2018 04:22:37,buy,0.02320000,6265.27000000
6265.27,6265.28,7259135104,10/31/2018 04:22:49,sell,0.01937710,6265.28000000
6265.27,6265.28,7259135235,10/31/2018 04:22:51,buy,0.00231000,6265.27000000
6265.27,6265.28,7259136326,10/31/2018 04:23:01,sell,0.00309849,6264.98000000
6264.97,6264.98,7259136573,10/31/2018 04:23:03,sell,0.00214560,6264.98000000
6264.97,6264.98,7259137528,10/31/2018 04:23:07,sell,0.02704269,6264.98000000
6264.97,6264.98,7259138114,10/31/2018 04:23:11,sell,0.00293982,6264.98000000
6264.97,6264.98,7259138246,10/31/2018 04:23:12,buy,0.00231000,6264.97000000
6264.97,6264.98,7259138617,10/31/2018 04:23:14,sell,0.01159569,6264.98000000
6264.97,6264.98,7259138743,10/31/2018 04:23:15,sell,0.01540671,6264.98000000
6264.97,6264.98,7259138801,10/31/2018 04:23:16,sell,0.14866656,6264.98000000
6264.97,6264.98,7259139501,10/31/2018 04:23:20,sell,0.00143100,6264.98000000
6264.97,6264.98,7259139690,10/31/2018 04:23:21,sell,0.01680033,6264.98000000
6264.97,6264.98,7259139695,10/31/2018 04:23:21,sell,0.00603687,6264.98000000
6264.97,6264.98,7259139769,10/31/2018 04:23:23,sell,0.01615204,6264.98000000
6264.97,6264.98,7259140507,10/31/2018 04:23:25,sell,0.00100000,6264.66000000
6264.65,6264.66,7259140509,10/31/2018 04:23:25,sell,0.01520157,6264.66000000
6264.65,6264.66,7259141289,10/31/2018 04:23:28,sell,0.00143100,6264.66000000
6264.65,6264.66,7259141333,10/31/2018 04:23:29,sell,1.56491627,6264.66000000
6264.65,6264.66,7259141595,10/31/2018 04:23:29,sell,0.00214570,6264.66000000
6264.65,6264.66,7259141997,10/31/2018 04:23:31,buy,0.00231000,6264.65000000
6264.65,6264.66,7259142592,10/31/2018 04:23:34,sell,0.01230546,6264.66000000
6264.65,6264.66,7259142594,10/31/2018 04:23:34,sell,0.00175684,6264.66000000
6264.65,6264.66,7259143093,10/31/2018 04:23:36,buy,0.00162872,6264.65000000
6264.65,6264.66,7259143825,10/31/2018 04:23:41,sell,0.04582128,6264.66000000
6264.65,6264.66,7259143860,10/31/2018 04:23:42,sell,0.00279628,6264.66000000
6264.65,6264.66,7259143862,10/31/2018 04:23:42,sell,0.00231000,6264.66000000
6264.65,6264.66,7259143864,10/31/2018 04:23:42,sell,0.02315000,6264.66000000
6264.65,6264.66,7259143866,10/31/2018 04:23:42,sell,0.00100000,6264.66000000
6264.65,6264.66,7259143868,10/31/2018 04:23:42,sell,0.00986866,6264.66000000
6264.65,6264.66,7259144643,10/31/2018 04:23:45,buy,0.01206128,6264.65000000
6264.65,6264.66,7259144645,10/31/2018 04:23:45,buy,0.08000000,6264.65000000
6264.65,6264.66,7259144647,10/31/2018 04:23:45,buy,0.00100000,6264.59000000
6264.65,6264.66,7259144649,10/31/2018 04:23:45,buy,0.00100000,6264.44000000
6264.65,6264.66,7259144651,10/31/2018 04:23:45,buy,0.00100000,6264.13000000
6264.05,6264.66,7259144653,10/31/2018 04:23:45,buy,0.00100000,6264.05000000
6264.05,6264.66,7259144655,10/31/2018 04:23:45,buy,0.10393872,6263.86000000
6263.86,6264.66,7259144905,10/31/2018 04:23:47,sell,0.01680119,6263.87000000
6263.86,6263.87,7259145013,10/31/2018 04:23:49,sell,0.01540824,6263.87000000
6263.86,6263.87,7259145252,10/31/2018 04:23:56,buy,0.31635734,6263.86000000
6263.86,6263.87,7259145334,10/31/2018 04:23:58,sell,0.01191545,6263.87000000
6263.86,6263.87,7259146159,10/31/2018 04:24:07,sell,0.00214608,6263.87000000
6263.86,6263.87,7259146799,10/31/2018 04:24:09,buy,0.01207694,6263.86000000
6263.86,6263.87,7259146840,10/31/2018 04:24:10,buy,0.00231000,6263.86000000
6263.86,6263.87,7259148379,10/31/2018 04:24:16,sell,0.00667335,6263.87000000
6263.86,6263.87,7259149123,10/31/2018 04:24:24,buy,0.56531700,6263.86000000
6263.86,6263.87,7259149125,10/31/2018 04:24:24,buy,0.00165884,6263.86000000
6263.86,6263.87,7259149127,10/31/2018 04:24:24,buy,0.06302411,6263.86000000
6263.86,6263.87,7259149406,10/31/2018 04:24:26,sell,0.00373460,6263.87000000
6263.86,6263.87,7259149441,10/31/2018 04:24:27,sell,0.00214608,6263.87000000
6263.86,6263.87,7259149607,10/31/2018 04:24:29,buy,0.01325784,6263.86000000
6263.86,6263.87,7259149906,10/31/2018 04:24:31,sell,0.01527516,6263.87000000
6263.86,6263.87,7259150112,10/31/2018 04:24:31,sell,0.06999986,6263.87000000
6263.86,6263.87,7259150172,10/31/2018 04:24:31,buy,0.00231000,6263.86000000
6263.86,6263.87,7259151895,10/31/2018 04:24:38,sell,0.01100682,6263.87000000
6263.86,6263.87,7259152673,10/31/2018 04:24:40,buy,0.14025509,6263.86000000
6263.86,6263.87,7259152675,10/31/2018 04:24:40,buy,0.02000000,6263.86000000
6263.86,6263.87,7259152677,10/31/2018 04:24:40,buy,0.00774491,6263.86000000
6263.86,6263.87,7259152820,10/31/2018 04:24:41,sell,0.00603794,6263.87000000
6263.86,6263.87,7259152889,10/31/2018 04:24:41,sell,0.03690757,6263.87000000
6263.86,6263.87,7259152891,10/31/2018 04:24:41,sell,0.01309243,6263.87000000
6263.86,6263.87,7259153940,10/31/2018 04:24:51,buy,0.00101000,6263.86000000
6263.86,6263.87,7259154524,10/31/2018 04:25:00,sell,0.00373460,6263.87000000
6263.86,6263.87,7259154528,10/31/2018 04:25:00,sell,0.00373460,6263.87000000
6263.86,6263.87,7259154638,10/31/2018 04:25:01,sell,0.01620444,6263.87000000
6263.86,6263.87,7259154718,10/31/2018 04:25:02,sell,0.03055190,6263.87000000
6263.86,6263.87,7259154782,10/31/2018 04:25:03,sell,0.07825976,6263.87000000
6263.86,6263.87,7259154958,10/31/2018 04:25:06,sell,0.11848571,6263.87000000
6263.86,6263.87,7259155187,10/31/2018 04:25:10,sell,0.00603794,6263.87000000
6263.86,6263.87,7259155442,10/31/2018 04:25:11,buy,0.00231000,6263.86000000
6263.86,6263.87,7259155473,10/31/2018 04:25:12,sell,0.00246323,6263.87000000
6263.86,6263.87,7259155794,10/31/2018 04:25:14,buy,0.23544249,6263.86000000
6263.86,6263.87,7259155844,10/31/2018 04:25:15,sell,0.15651952,6263.87000000
6263.86,6263.87,7259155910,10/31/2018 04:25:15,sell,0.01223315,6263.87000000
6263.86,6263.87,7259156353,10/31/2018 04:25:17,sell,0.00373460,6263.87000000
6263.86,6263.87,7259157974,10/31/2018 04:25:23,sell,0.01016823,6263.78000000
6263.77,6263.78,7259158331,10/31/2018 04:25:24,sell,0.02776697,6263.78000000
6263.77,6263.78,7259158333,10/31/2018 04:25:24,sell,0.04861308,6263.78000000
6263.77,6263.78,7259158391,10/31/2018 04:25:25,sell,0.00762657,6263.78000000
6263.77,6263.78,7259158431,10/31/2018 04:25:25,buy,0.09903487,6263.77000000
6263.77,6263.78,7259158726,10/31/2018 04:25:27,sell,0.01527516,6263.78000000
6263.77,6263.78,7259159274,10/31/2018 04:25:31,buy,0.00231000,6263.77000000
6263.77,6263.78,7259160483,10/31/2018 04:25:38,sell,0.00794416,6263.78000000
6263.77,6263.78,7259160606,10/31/2018 04:25:38,sell,0.01029011,6263.78000000
6263.77,6263.78,7259160608,10/31/2018 04:25:38,sell,0.00345868,6263.78000000
6263.77,6263.78,7259161094,10/31/2018 04:25:40,buy,0.03306678,6263.77000000
6263.77,6263.78,7259161250,10/31/2018 04:25:41,sell,0.00603803,6263.78000000
6263.77,6263.78,7259164327,10/31/2018 04:25:51,buy,0.00137000,6263.77000000
6263.77,6263.78,7259164565,10/31/2018 04:25:51,sell,0.01527538,6263.78000000
6263.77,6263.78,7259164604,10/31/2018 04:25:52,buy,0.15643623,6263.77000000
6263.77,6263.78,7259164731,10/31/2018 04:25:52,sell,0.01432462,6263.78000000
6263.77,6263.78,7259164733,10/31/2018 04:25:52,sell,0.00156075,6263.78000000
6263.77,6263.78,7259165725,10/31/2018 04:25:57,sell,0.01222062,6263.78000000
6263.77,6263.78,7259166897,10/31/2018 04:26:02,sell,0.00373465,6263.78000000
6263.77,6263.78,7259167221,10/31/2018 04:26:04,sell,0.00429064,6263.78000000
6263.77,6263.78,7259167833,10/31/2018 04:26:06,sell,0.00134334,6263.78000000
6263.77,6263.78,7259167835,10/31/2018 04:26:06,sell,0.00469469,6263.78000000
6263.77,6263.78,7259169428,10/31/2018 04:26:16,sell,0.01064479,6263.78000000
6263.77,6263.78,7259172358,10/31/2018 04:26:28,sell,0.01080718,6263.78000000
6263.77,6263.78,7259172360,10/31/2018 04:26:28,sell,0.01306839,6263.78000000
6263.77,6263.78,7259172586,10/31/2018 04:26:31,buy,0.00101000,6263.77000000
6263.77,6263.78,7259173654,10/31/2018 04:26:37,sell,0.01541040,6263.78000000
6263.77,6263.78,7259173660,10/31/2018 04:26:37,sell,0.00768582,6263.78000000
6263.77,6263.78,7259173662,10/31/2018 04:26:37,sell,0.01558767,6263.78000000
6263.77,6263.78,7259175718,10/31/2018 04:26:46,sell,0.00143127,6263.78000000
6263.77,6263.78,7259175877,10/31/2018 04:26:46,sell,0.00214611,6263.78000000
6263.77,6263.78,7259176493,10/31/2018 04:26:48,sell,0.00398495,6263.78000000
6263.77,6263.78,7259176495,10/31/2018 04:26:48,sell,0.01129043,6263.78000000
6263.77,6263.78,7259176583,10/31/2018 04:26:48,buy,0.09210000,6263.77000000
6263.77,6263.78,7259176616,10/31/2018 04:26:50,sell,0.00762657,6263.78000000
6263.77,6263.78,7259176621,10/31/2018 04:26:50,sell,0.00148466,6263.78000000
6263.77,6263.78,7259176623,10/31/2018 04:26:50,sell,0.00296483,6263.78000000
6263.77,6263.78,7259176728,10/31/2018 04:26:51,buy,0.07353644,6263.77000000
6263.77,6263.78,7259177179,10/31/2018 04:26:56,sell,0.01557756,6263.78000000
6263.77,6263.78,7259177181,10/31/2018 04:26:56,sell,0.01802954,6263.78000000
6263.77,6263.78,7259178042,10/31/2018 04:27:01,sell,0.00158854,6263.78000000
6263.77,6263.78,7259178232,10/31/2018 04:27:02,buy,0.01618625,6263.77000000
6263.77,6263.78,7259178325,10/31/2018 04:27:02,sell,0.00353192,6263.78000000
6263.77,6263.78,7259178327,10/31/2018 04:27:02,sell,0.00314153,6263.78000000
6263.77,6263.78,7259179182,10/31/2018 04:27:05,sell,0.00239177,6263.78000000
6263.77,6263.78,7259179184,10/31/2018 04:27:05,sell,0.01067078,6263.78000000
6263.77,6263.78,7259179186,10/31/2018 04:27:05,sell,0.02079552,6263.78000000
6263.77,6263.78,7259179188,10/31/2018 04:27:05,sell,0.04441234,6263.78000000
6263.77,6263.78,7259181070,10/31/2018 04:27:14,buy,0.17916546,6263.77000000
6263.77,6263.78,7259182493,10/31/2018 04:27:22,sell,0.01676737,6263.78000000
6263.77,6263.78,7259182495,10/31/2018 04:27:22,sell,0.02315000,6263.78000000
6263.77,6263.78,7259182497,10/31/2018 04:27:22,sell,0.17648072,6263.78000000
6263.77,6263.78,7259182909,10/31/2018 04:27:26,buy,0.30274257,6263.77000000
6263.77,6263.78,7259183047,10/31/2018 04:27:27,sell,0.00413179,6263.78000000
6263.77,6263.78,7259183168,10/31/2018 04:27:29,sell,0.00294038,6263.78000000
6263.77,6263.78,7259184518,10/31/2018 04:27:40,sell,0.00238281,6263.78000000
6263.77,6263.78,7259184669,10/31/2018 04:27:42,buy,0.00452721,6263.77000000
6263.77,6263.78,7259184713,10/31/2018 04:27:43,sell,0.01438456,6263.78000000
6263.77,6263.78,7259184715,10/31/2018 04:27:43,sell,0.01006588,6263.78000000
6263.77,6263.78,7259184717,10/31/2018 04:27:43,sell,0.02315000,6263.78000000
6263.77,6263.78,7259184719,10/31/2018 04:27:43,sell,0.20239956,6263.78000000
6263.77,6263.78,7259185047,10/31/2018 04:27:47,sell,0.15652177,6263.78000000
6263.77,6263.78,7259185244,10/31/2018 04:27:52,sell,0.03971661,6263.78000000
6263.77,6263.78,7259185336,10/31/2018 04:27:54,sell,0.01062024,6263.78000000
6263.77,6263.78,7259185452,10/31/2018 04:27:57,sell,0.03129578,6263.78000000
6263.77,6263.78,7259186382,10/31/2018 04:28:11,buy,0.00231000,6263.77000000
6263.77,6263.78,7259186389,10/31/2018 04:28:11,sell,0.00391257,6263.78000000
